,relevance,queryid,bm25 score,query length,document length,# of matched q/d terms,min idf,max idf,min tf,max tf,phrase frequency
10474,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10475,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10476,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10477,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10478,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10479,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10480,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10481,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10482,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10483,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10484,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10485,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10486,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10487,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10488,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10489,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10490,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10491,1,4855,7.231534,1,195,1,3.5132666,3.5132666,0.46780688,0.46780688,1.0
10492,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10493,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10494,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10495,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10496,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10497,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10498,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10499,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10500,1,4855,11.014233,1,200,1,3.5132666,3.5132666,0.71250916,0.71250916,3.0
10501,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10502,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10503,1,4855,0.0,1,129,0,0.0,0.0,0.0,0.0,0.0
10504,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10505,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10506,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10507,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10508,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10509,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10510,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10511,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10512,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10513,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10514,1,4855,0.0,1,166,0,0.0,0.0,0.0,0.0,0.0
10515,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10516,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10517,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10518,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10519,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10520,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10521,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10522,1,4855,7.7603893,1,160,1,3.5132666,3.5132666,0.50201845,0.50201845,1.0
10523,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10524,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10525,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10526,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10527,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10528,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10529,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10530,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10531,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10532,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10533,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10534,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10535,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10536,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10537,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10538,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10539,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10540,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10541,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10542,1,4855,0.0,1,179,0,0.0,0.0,0.0,0.0,0.0
10543,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10544,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10545,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10546,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10547,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10548,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10549,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10550,1,4855,11.867157,1,200,1,3.5132666,3.5132666,0.76768476,0.76768476,4.0
10551,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10552,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10553,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10554,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10555,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10556,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10557,1,4855,0.0,1,177,0,0.0,0.0,0.0,0.0,0.0
10558,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10559,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10560,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10561,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10562,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10563,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10564,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10565,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10566,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10567,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10568,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10569,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10570,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10571,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10572,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10573,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10574,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10575,1,4855,0.0,1,130,0,0.0,0.0,0.0,0.0,0.0
10576,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10577,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10578,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10579,1,4855,13.297306,1,191,1,3.5132666,3.5132666,0.8602009,0.8602009,7.0
10580,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10581,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10582,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10583,0,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10584,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10585,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10586,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10587,1,4855,0.0,1,176,0,0.0,0.0,0.0,0.0,0.0
10588,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10589,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10590,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10591,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10592,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10593,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10594,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10595,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10596,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10597,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10598,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10599,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10600,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10601,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10602,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10603,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10604,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10605,1,4855,7.486633,1,172,1,3.5132666,3.5132666,0.48430926,0.48430926,1.0
10606,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10607,1,4855,12.445409,1,200,1,3.5132666,3.5132666,0.8050918,0.8050918,5.0
10608,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10609,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10610,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10611,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10612,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10613,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10614,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10615,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10616,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10617,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10618,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10619,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10620,1,4855,0.0,1,195,0,0.0,0.0,0.0,0.0,0.0
10621,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10622,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10623,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10624,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10625,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10626,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10627,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10628,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10629,1,4855,10.0877,1,182,1,3.5132666,3.5132666,0.6525719,0.6525719,2.0
10630,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10631,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10632,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10633,1,4855,9.826435,1,61,1,3.5132666,3.5132666,0.63567066,0.63567066,1.0
10634,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10635,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10636,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10637,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10638,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10639,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10640,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10641,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10642,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10643,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10644,1,4855,11.014233,1,200,1,3.5132666,3.5132666,0.71250916,0.71250916,3.0
10645,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10646,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10647,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10648,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10649,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10650,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10651,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10652,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10653,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10654,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10655,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10656,1,4855,11.014233,1,200,1,3.5132666,3.5132666,0.71250916,0.71250916,3.0
10657,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10658,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10659,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10660,1,4855,0.0,1,140,0,0.0,0.0,0.0,0.0,0.0
10661,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10662,1,4855,0.0,1,195,0,0.0,0.0,0.0,0.0,0.0
10663,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10664,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10665,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10666,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10667,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10668,1,4855,0.0,1,179,0,0.0,0.0,0.0,0.0,0.0
10669,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10670,1,4855,7.231534,1,198,1,3.5132666,3.5132666,0.46780688,0.46780688,1.0
10671,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10672,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10673,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10674,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10675,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10676,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10677,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10678,1,4855,7.486633,1,177,1,3.5132666,3.5132666,0.48430926,0.48430926,1.0
10679,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10680,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10681,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10682,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10683,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10684,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10685,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10686,1,4855,7.7603893,1,165,1,3.5132666,3.5132666,0.50201845,0.50201845,1.0
10687,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10688,1,4855,11.014233,1,200,1,3.5132666,3.5132666,0.71250916,0.71250916,3.0
10689,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10690,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10691,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10692,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10693,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10694,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10695,1,4855,13.179341,1,200,1,3.5132666,3.5132666,0.85256976,0.85256976,7.0
10696,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10697,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10698,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10699,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10700,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10701,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10702,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10703,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10704,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10705,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10706,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10707,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10708,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10709,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10710,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10711,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10712,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10713,1,4855,0.0,1,198,0,0.0,0.0,0.0,0.0,0.0
10714,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10715,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10716,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10717,1,4855,0.0,1,159,0,0.0,0.0,0.0,0.0,0.0
10718,1,4855,0.0,1,168,0,0.0,0.0,0.0,0.0,0.0
10719,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10720,1,4855,11.014233,1,200,1,3.5132666,3.5132666,0.71250916,0.71250916,3.0
10721,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10722,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10723,1,4855,11.867157,1,200,1,3.5132666,3.5132666,0.76768476,0.76768476,4.0
10724,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10725,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10726,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10727,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10728,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10729,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10730,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10731,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10732,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10733,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10734,1,4855,0.0,1,196,0,0.0,0.0,0.0,0.0,0.0
10735,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10736,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10737,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10738,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10739,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10740,1,4855,0.0,1,197,0,0.0,0.0,0.0,0.0,0.0
10741,1,4855,11.867157,1,200,1,3.5132666,3.5132666,0.76768476,0.76768476,4.0
10742,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10743,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10744,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10745,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10746,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10747,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10748,1,4855,13.179341,1,200,1,3.5132666,3.5132666,0.85256976,0.85256976,7.0
10749,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10750,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10751,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10752,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10753,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10754,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10755,1,4855,0.0,1,179,0,0.0,0.0,0.0,0.0,0.0
10756,1,4855,0.0,1,157,0,0.0,0.0,0.0,0.0,0.0
10757,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10758,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10759,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10760,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10761,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10762,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10763,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10764,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10765,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10766,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10767,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10768,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10769,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10770,1,4855,11.014233,1,200,1,3.5132666,3.5132666,0.71250916,0.71250916,3.0
10771,0,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10772,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10773,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10774,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10775,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10776,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10777,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10778,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10779,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10780,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10781,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10782,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10783,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10784,1,4855,9.629969,1,200,1,3.5132666,3.5132666,0.62296134,0.62296134,2.0
10785,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10786,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10787,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10788,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10789,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10790,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10791,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10792,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10793,0,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10794,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10795,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10796,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10797,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10798,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10799,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10800,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10801,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10802,1,4855,0.0,1,168,0,0.0,0.0,0.0,0.0,0.0
10803,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10804,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10805,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10806,1,4855,0.0,1,149,0,0.0,0.0,0.0,0.0,0.0
10807,1,4855,0.0,1,194,0,0.0,0.0,0.0,0.0,0.0
10808,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10809,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10810,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
10811,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10812,1,4855,6.993245,1,200,1,3.5132666,3.5132666,0.45239204,0.45239204,1.0
10813,1,4855,0.0,1,200,0,0.0,0.0,0.0,0.0,0.0
